,time,gain,t0_vol_ratio,symbol
1341,2026-01-04 09:00:00+00:00,110.26970954356847,6.062220649339829,BROCCOLI714USDT
950,2025-11-03 15:15:00+00:00,110.16666666666666,8.081350990923136,XNOUSDT
502,2025-07-06 19:30:00+00:00,110.1589103291714,19.51354269324995,VICUSDT
907,2025-01-26 21:15:00+00:00,110.08100810081007,9.383708935709175,ACHUSDT
910,2025-01-26 22:00:00+00:00,110.08100810081007,5.331052708270412,ACHUSDT
819,2025-12-08 21:15:00+00:00,109.90685859441155,5.877693496347517,LUNAUSDT
575,2025-04-18 06:30:00+00:00,109.90502035278156,5.4485353963273795,MAGICUSDT
2824,2025-07-09 10:30:00+00:00,109.84936268829664,7.403761422092719,REZUSDT
242,2025-10-10 21:15:00+00:00,109.8360655737705,10.988776922186078,SUSHIUSDT
2630,2025-09-16 18:45:00+00:00,109.58943439563593,11.26624864246112,TSTUSDT
528,2025-07-14 04:00:00+00:00,109.51114067176589,6.826189469370436,THEUSDT
2170,2025-09-30 14:45:00+00:00,109.43396226415096,19.290146292518607,ZECUSDT
2122,2025-06-30 21:30:00+00:00,109.31225971806921,14.456115976115312,MAVUSDT
1109,2025-05-30 03:45:00+00:00,109.2247158262897,7.099385421228072,LPTUSDT
1227,2025-12-19 01:15:00+00:00,109.17667238421953,9.564845054644389,SOPHUSDT
612,2025-10-10 21:15:00+00:00,109.15032679738563,9.890089157906056,MAGICUSDT
2120,2025-06-30 00:00:00+00:00,108.82164926486256,5.942809041394489,MAVUSDT
187,2025-10-10 21:15:00+00:00,108.70577281191807,17.56482120899944,CKBUSDT
2778,2025-08-18 08:45:00+00:00,108.63228699551568,6.313672036662192,API3USDT
2657,2025-07-20 04:15:00+00:00,108.50708924103421,5.070521919376814,CFXUSDT
1390,2025-08-27 08:15:00+00:00,108.3520719563122,10.489649110913403,TREEUSDT
1217,2025-03-31 13:30:00+00:00,108.30729166666666,5.932594712947547,COMPUSDT
95,2025-10-10 21:15:00+00:00,108.25242718446604,12.533327762246655,USTCUSDT
199,2025-05-08 12:45:00+00:00,108.21705426356587,6.967535685514897,1000CATUSDT
1798,2025-10-10 21:15:00+00:00,108.11212571671267,15.318770223751708,PLUMEUSDT
1466,2026-01-16 11:45:00+00:00,108.10473815461346,9.380633844870415,DUSKUSDT
227,2026-01-30 03:00:00+00:00,108.02377414561666,8.725362354883886,SYNUSDT
1973,2025-10-10 21:15:00+00:00,107.95180722891567,9.45927239822697,STRKUSDT
2920,2025-10-10 21:15:00+00:00,107.66738660907124,6.361219651989108,EDENUSDT
2642,2025-10-12 15:30:00+00:00,107.56234915526947,12.778196145002493,SNXUSDT
1216,2025-03-31 00:30:00+00:00,107.55059678256357,10.790060709043294,COMPUSDT
707,2025-08-07 16:15:00+00:00,107.51988430947219,9.497333708284188,A2ZUSDT
908,2025-01-26 21:30:00+00:00,107.46666666666668,6.971573907105918,ACHUSDT
576,2025-04-18 07:15:00+00:00,107.37265415549598,8.695161851914415,MAGICUSDT
1366,2025-07-09 13:30:00+00:00,107.33944954128441,9.431612319714269,ALTUSDT
638,2026-01-17 02:30:00+00:00,107.30117340286829,7.579523067374435,STOUSDT
1552,2025-12-05 12:30:00+00:00,107.29094678645473,10.59880827731114,WINUSDT
1133,2025-06-23 04:00:00+00:00,107.265063228366,5.99799660494323,BANANAS31USDT
198,2025-05-08 12:30:00+00:00,107.25308641975309,17.016314507615917,1000CATUSDT
1592,2025-09-19 19:15:00+00:00,107.21889554224884,6.107488322287331,TUTUSDT
1972,2025-10-10 21:15:00+00:00,107.08333333333333,11.0231781972459,PIXELUSDT
1022,2025-11-11 00:45:00+00:00,107.07547169811322,8.991409180897302,LSKUSDT
1833,2025-10-26 02:15:00+00:00,107.02936928261914,7.177667178558826,DIAUSDT
296,2025-07-25 22:00:00+00:00,107.00305810397555,6.013347410673815,ASRUSDT
238,2025-10-10 21:15:00+00:00,106.9672131147541,16.382533428691843,OGNUSDT
909,2025-01-26 21:45:00+00:00,106.91489361702126,6.772429028620685,ACHUSDT
1464,2026-01-16 02:45:00+00:00,106.68740279937792,5.809253984922116,DUSKUSDT
1551,2025-12-05 10:30:00+00:00,106.64829486737855,5.25148751560424,WINUSDT
1457,2025-11-05 12:15:00+00:00,106.45756457564576,5.572508851898092,DUSKUSDT
1824,2025-07-19 04:30:00+00:00,106.42613534374435,13.682042701756316,DIAUSDT
761,2025-07-09 13:15:00+00:00,106.32603406326035,7.925099001709713,PORTALUSDT
1941,2025-10-08 23:30:00+00:00,106.2023385866802,5.416702964273046,MBLUSDT
2467,2026-01-13 03:15:00+00:00,106.02605863192184,6.169519067136765,DASHUSDT
1215,2025-03-30 22:00:00+00:00,106.00051506567087,5.161301358544864,COMPUSDT
1206,2025-10-10 21:15:00+00:00,105.89192708333334,7.904049143346166,1MBABYDOGEUSDT
1834,2025-10-26 02:30:00+00:00,105.88939430213071,8.311730571952713,DIAUSDT
2352,2025-04-13 19:15:00+00:00,105.8604235013421,18.314574060448578,OMUSDT
2057,2025-04-09 17:15:00+00:00,105.76131687242798,6.225469540731121,ORCAUSDT
2605,2025-08-26 16:45:00+00:00,105.75959933222036,6.296437443020418,NMRUSDT
639,2026-01-17 04:15:00+00:00,105.69210866752914,6.869385426795506,STOUSDT
1835,2025-10-26 02:45:00+00:00,105.54493307839388,5.648262281624063,DIAUSDT
577,2025-04-18 07:30:00+00:00,105.44488711819389,17.830332561851186,MAGICUSDT
2239,2025-10-10 21:15:00+00:00,105.3963215386052,10.60805939521843,NEIROUSDT
1550,2025-12-05 08:45:00+00:00,105.37487161930845,14.346217270678078,WINUSDT
952,2025-11-03 16:00:00+00:00,105.3745928338762,8.415317717291165,XNOUSDT
1720,2025-10-09 11:00:00+00:00,105.35158680771626,18.27120380282764,PIVXUSDT
3049,2025-11-20 09:30:00+00:00,105.29197080291972,8.166818055933033,DYMUSDT
2907,2025-01-14 04:15:00+00:00,105.26643168152603,6.765153295306416,AIXBTUSDT
1836,2025-10-26 03:00:00+00:00,105.15267175572518,5.04184778524706,DIAUSDT
1214,2025-03-30 13:30:00+00:00,105.04998718277365,6.529017911085447,COMPUSDT
1996,2025-06-21 13:15:00+00:00,105.01138952164011,8.37027846909798,GNSUSDT
1226,2025-12-18 17:00:00+00:00,104.9579831932773,6.939001303845446,SOPHUSDT
1245,2025-08-13 01:15:00+00:00,104.92610837438426,7.630700568738452,SKLUSDT
2124,2025-06-30 22:15:00+00:00,104.8494983277592,9.705116019381983,MAVUSDT
1388,2025-08-27 07:45:00+00:00,104.79949479002211,5.494386772747764,TREEUSDT
1003,2025-10-10 21:15:00+00:00,104.67289719626169,13.919601944324091,NKNUSDT
2858,2025-05-08 16:45:00+00:00,104.57610789980731,6.5727542715376845,PNUTUSDT
3077,2025-07-22 20:00:00+00:00,104.47033324302359,5.326045519034323,NEWTUSDT
503,2025-07-06 19:45:00+00:00,104.3598233995585,15.887109402402489,VICUSDT
892,2025-04-16 00:00:00+00:00,104.34887654022708,6.4198117113600155,STRAXUSDT
760,2025-07-09 13:00:00+00:00,104.33734939759036,18.223170353645447,PORTALUSDT
156,2025-10-10 21:15:00+00:00,104.3301759133965,13.032109886184548,KSMUSDT
2890,2025-10-10 22:15:00+00:00,104.30107526881716,7.257058568785046,APEUSDT
2087,2025-04-22 08:00:00+00:00,104.23048869438367,11.296023598472853,TURBOUSDT
1197,2025-10-10 22:15:00+00:00,104.22055820285907,5.725404997590654,BELUSDT
495,2025-07-05 14:45:00+00:00,104.19274092615768,5.416162539754782,VICUSDT
1367,2025-07-09 17:00:00+00:00,104.19226599204916,5.08770222596994,ALTUSDT
1553,2025-12-05 21:30:00+00:00,104.18652144315863,5.857831995064103,WINUSDT
1023,2025-11-11 01:00:00+00:00,104.18604651162791,7.160138305147221,LSKUSDT
1021,2025-11-11 00:30:00+00:00,104.18604651162791,23.05612142134294,LSKUSDT
2401,2025-04-14 00:00:00+00:00,104.13527247240233,16.720030265731225,ARDRUSDT
1548,2025-12-05 07:30:00+00:00,104.11704661449473,5.437556973907469,WINUSDT
496,2025-07-05 15:00:00+00:00,104.06504065040649,5.355303278727248,VICUSDT
1167,2025-11-16 17:45:00+00:00,103.99728997289972,11.053381946754095,BANANAS31USDT
28,2025-12-05 17:00:00+00:00,103.97680198840095,5.010187781991413,MDTUSDT
818,2025-12-05 08:00:00+00:00,103.97022332506202,5.601411074337669,LUNAUSDT
852,2026-01-09 08:15:00+00:00,103.92405063291137,10.494837670358894,BIFIUSDT
2123,2025-06-30 22:00:00+00:00,103.91177694548483,17.16718858243615,MAVUSDT
491,2025-07-05 13:30:00+00:00,103.81011867582761,16.16022960382553,VICUSDT
1467,2026-01-16 12:00:00+00:00,103.78510378510377,5.072529530701811,DUSKUSDT
652,2025-10-10 21:15:00+00:00,103.76175548589343,19.98709236515649,AUCTIONUSDT
2126,2025-06-30 22:45:00+00:00,103.74220374220377,11.234421861286945,MAVUSDT
1795,2025-11-23 13:00:00+00:00,103.72750642673525,8.354884014975084,PARTIUSDT
2577,2026-01-25 00:15:00+00:00,103.66598778004072,6.1087518579354025,NOMUSDT
2906,2025-01-13 13:30:00+00:00,103.61380798274,10.845743494256116,AIXBTUSDT
1228,2025-12-19 03:15:00+00:00,103.58931552587647,5.793201998876375,SOPHUSDT
816,2025-12-05 06:00:00+00:00,103.46534653465346,9.325569970919672,LUNAUSDT
851,2026-01-09 08:00:00+00:00,103.40909090909088,20.635993870955655,BIFIUSDT
3029,2025-10-10 21:15:00+00:00,103.19148936170212,20.01663893165282,DOGSUSDT
911,2025-01-26 23:15:00+00:00,103.13315926892948,11.952947969363903,ACHUSDT
3084,2025-10-10 21:15:00+00:00,103.03169499310978,13.412022637410468,ZKUSDT
29,2025-12-05 17:15:00+00:00,102.96784830997527,6.682518319181079,MDTUSDT
1614,2025-04-28 15:45:00+00:00,102.9186935371786,5.640239556727165,PUNDIXUSDT
1791,2025-11-21 07:30:00+00:00,102.89855072463769,12.317008054722141,PARTIUSDT
1549,2025-12-05 08:30:00+00:00,102.8745350016909,16.406548432607284,WINUSDT
815,2025-12-05 05:45:00+00:00,102.71270036991366,7.2562154511770425,LUNAUSDT
530,2025-07-14 04:30:00+00:00,102.6375040205854,12.410867091681673,THEUSDT
1455,2025-10-10 21:15:00+00:00,102.58575197889184,11.774142973214346,DYDXUSDT
494,2025-07-05 14:30:00+00:00,102.54500310366232,5.764039100851556,VICUSDT
493,2025-07-05 14:00:00+00:00,102.54500310366232,13.417283256586858,VICUSDT
1554,2025-12-06 02:15:00+00:00,102.39541160593792,5.678725103270084,WINUSDT
2185,2025-10-08 03:30:00+00:00,102.3629203271736,5.435953425625597,ALICEUSDT
2944,2025-10-10 21:15:00+00:00,102.35457063711912,10.523779359728564,PYTHUSDT
229,2026-01-30 14:00:00+00:00,102.31213872832372,9.03607942463981,SYNUSDT
2940,2025-10-10 21:15:00+00:00,102.31213872832372,17.700949795186748,WLDUSDT
486,2025-03-10 14:00:00+00:00,102.27610094012864,5.410097855550451,VICUSDT
1110,2025-05-30 04:00:00+00:00,102.26824457593686,9.313240188239597,LPTUSDT
1709,2025-04-30 06:45:00+00:00,102.25394440270472,5.392605337302401,PIVXUSDT
529,2025-07-14 04:15:00+00:00,102.24719101123596,13.41724645628829,THEUSDT
417,2025-10-10 21:30:00+00:00,102.18216318785576,32.09609401822918,BNSOLUSDT
1793,2025-11-23 10:00:00+00:00,102.16836734693877,17.718142271125522,PARTIUSDT
1829,2025-07-20 16:15:00+00:00,102.07339147605725,7.375477482461032,DIAUSDT
1315,2025-10-06 06:15:00+00:00,102.03900709219855,12.589214670943441,BROCCOLI714USDT
578,2025-04-18 07:45:00+00:00,101.95822454308092,10.847866109537117,MAGICUSDT
1198,2025-10-10 23:00:00+00:00,101.88425302826376,5.609908435345457,BELUSDT
1342,2026-01-04 13:00:00+00:00,101.88323917137478,12.0098693821291,BROCCOLI714USDT
504,2025-07-06 20:00:00+00:00,101.79836512261579,10.315372571664351,VICUSDT
580,2025-04-18 08:15:00+00:00,101.69491525423729,7.485941271955856,MAGICUSDT
1218,2025-04-01 02:00:00+00:00,101.5877016129032,6.104917631523528,COMPUSDT
640,2026-01-17 11:45:00+00:00,101.52091254752852,7.717321535182072,STOUSDT
531,2025-07-14 05:00:00+00:00,101.27795527156552,7.7290065635754415,THEUSDT
3074,2025-10-24 00:30:00+00:00,101.11223458038423,9.570742038781704,DEGOUSDT
391,2025-03-09 12:30:00+00:00,101.10957004160888,9.317362665379015,RAREUSDT
1297,2025-10-18 22:00:00+00:00,100.70093457943923,7.743452670830195,MLNUSDT
1612,2025-02-24 22:00:00+00:00,100.68446269678302,7.075062436244665,COWUSDT
1223,2025-12-18 05:15:00+00:00,100.57565789473682,6.133294883366636,SOPHUSDT
2644,2025-10-12 16:00:00+00:00,100.46620046620048,10.08276878135583,SNXUSDT
2387,2025-10-09 19:00:00+00:00,100.36429872495445,21.114839917026128,RDNTUSDT
1389,2025-08-27 08:00:00+00:00,100.3088326127239,6.925442586835028,TREEUSDT
822,2025-12-08 22:00:00+00:00,100.24232633279486,8.031641929596649,LUNAUSDT
1891,2025-10-10 21:30:00+00:00,100.1857441374507,11.06813315076602,SIGNUSDT
1224,2025-12-18 05:30:00+00:00,100.08203445447089,5.395596294390459,SOPHUSDT
492,2025-07-05 13:45:00+00:00,100.06131207847946,11.948459409217426,VICUSDT
1995,2025-06-21 13:00:00+00:00,100.0,36.534442470878496,GNSUSDT
549,2025-10-10 21:15:00+00:00,99.94565217391307,10.52064051096358,BABYUSDT
2125,2025-06-30 22:30:00+00:00,99.75540154912352,16.33508442268726,MAVUSDT
2857,2025-05-08 16:30:00+00:00,99.67089797837329,15.422652439959021,PNUTUSDT
1244,2025-08-13 01:00:00+00:00,99.63086009597639,9.255785056845925,SKLUSDT
3078,2025-07-23 00:00:00+00:00,99.60327955567311,5.215017393881215,NEWTUSDT
1225,2025-12-18 12:45:00+00:00,99.59083469721766,6.810750744554101,SOPHUSDT
1020,2025-11-11 00:15:00+00:00,99.54545454545453,37.31369507529265,LSKUSDT
2539,2026-01-24 03:15:00+00:00,99.51140065146582,5.810855728192486,ENSOUSDT
1479,2025-12-31 20:00:00+00:00,99.51067615658364,22.723922232236493,TLMUSDT
1957,2025-12-05 17:30:00+00:00,99.5049504950495,16.03520410673374,ACEUSDT
817,2025-12-05 07:45:00+00:00,99.27272727272725,6.212184871772787,LUNAUSDT
953,2025-11-04 05:15:00+00:00,99.21011058451813,9.828613546775749,XNOUSDT
1837,2025-10-26 04:15:00+00:00,99.16628068550253,19.08348496593914,DIAUSDT
101,2025-12-05 08:00:00+00:00,99.14285714285714,5.395512675733181,USTCUSDT
1708,2025-04-30 06:30:00+00:00,99.11242603550296,8.106396393014807,PIVXUSDT
711,2025-10-10 21:15:00+00:00,99.06122448979593,5.553697270409948,A2ZUSDT
3007,2025-11-05 04:45:00+00:00,98.91107078039927,7.729855407184479,RESOLVUSDT
2576,2026-01-25 00:00:00+00:00,98.80715705765408,8.486586092964467,NOMUSDT
1515,2025-11-21 07:30:00+00:00,98.80654314805544,9.051047868687263,2ZUSDT
451,2025-10-10 21:15:00+00:00,98.6842105263158,13.263219744169588,ANIMEUSDT
820,2025-12-08 21:30:00+00:00,98.63782051282053,6.71014355492871,LUNAUSDT
1964,2025-12-15 15:15:00+00:00,98.5981308411215,8.692406658660826,ACEUSDT
1707,2025-04-30 06:15:00+00:00,98.52507374631267,10.096830651647847,PIVXUSDT
1838,2025-10-26 04:30:00+00:00,98.52262234533704,9.627535672008003,DIAUSDT
917,2025-10-10 21:15:00+00:00,98.43782985011609,8.5375190460914,VIRTUALUSDT
2860,2025-10-10 21:15:00+00:00,98.43750000000003,8.378623210359645,SHELLUSDT
409,2025-10-12 00:15:00+00:00,98.25535289452813,30.82825402735553,ERAUSDT
1012,2026-01-10 22:45:00+00:00,98.20038910505839,7.269259584552361,DOLOUSDT
1358,2025-10-10 21:15:00+00:00,98.13571961222969,19.722086343512355,AMPUSDT
893,2025-04-16 03:00:00+00:00,98.126024830171,5.047754504731995,STRAXUSDT
1715,2025-10-08 07:30:00+00:00,97.80058651026393,6.803275005561723,PIVXUSDT
2643,2025-10-12 15:45:00+00:00,97.70114942528738,5.8408579571081045,SNXUSDT
1889,2025-10-10 21:00:00+00:00,97.66162310866578,8.42701435674495,SIGNUSDT
1318,2025-10-07 05:00:00+00:00,97.65828274067647,7.0333386761795165,BROCCOLI714USDT
1716,2025-10-08 07:45:00+00:00,97.65567765567762,6.03700773934237,PIVXUSDT
2995,2025-07-09 09:00:00+00:00,97.62435040831478,10.376073640642963,RESOLVUSDT
739,2025-10-10 21:15:00+00:00,97.5138121546961,16.01865044092593,MANTAUSDT
2658,2025-07-20 05:30:00+00:00,97.47235387045816,7.82828815101399,CFXUSDT
895,2025-04-16 07:15:00+00:00,97.2021450221497,6.079157172926356,STRAXUSDT
2389,2025-10-09 19:30:00+00:00,97.04433497536947,28.784272972578894,RDNTUSDT
1368,2025-07-10 12:00:00+00:00,97.00139470013947,6.756057287561736,ALTUSDT
1555,2025-12-06 07:30:00+00:00,96.8821791926485,5.591717487979144,WINUSDT
2620,2025-09-15 02:00:00+00:00,96.86825053995682,7.797783934630578,TSTUSDT
1178,2025-08-07 04:30:00+00:00,96.8543046357616,5.725593326279649,BIOUSDT
1179,2025-08-07 05:45:00+00:00,96.8543046357616,5.1756855302764055,BIOUSDT
1015,2026-01-11 17:15:00+00:00,96.76484789956544,8.557703278974545,DOLOUSDT
2981,2025-07-24 20:30:00+00:00,96.74439067311924,15.060536725918817,IDEXUSDT
2939,2025-09-08 02:15:00+00:00,96.70818505338075,5.0320288515105736,WLDUSDT
1014,2026-01-11 17:00:00+00:00,96.66988416988418,15.691742291918974,DOLOUSDT
861,2025-04-09 17:30:00+00:00,96.56019656019654,14.54326360250689,BERAUSDT
954,2025-11-04 08:15:00+00:00,96.41744548286601,18.646824728518943,XNOUSDT
2396,2025-04-08 00:00:00+00:00,96.38181385384435,7.303576463142866,ARDRUSDT
1255,2026-01-16 02:30:00+00:00,96.18055555555556,8.139137023234989,AXSUSDT
2430,2026-01-31 00:45:00+00:00,96.04765506807867,5.06776559417377,ARDRUSDT
2710,2025-03-29 08:00:00+00:00,96.04598990465507,6.021739829240046,FUNUSDT
1316,2025-10-06 06:30:00+00:00,96.01490825688073,7.251641971935266,BROCCOLI714USDT
295,2025-07-25 21:45:00+00:00,95.90785086389815,5.900160249359269,ASRUSDT
1320,2025-10-07 06:00:00+00:00,95.90257879656161,6.997123405946703,BROCCOLI714USDT
623,2025-10-05 09:15:00+00:00,95.86056644880172,7.141735676831573,STOUSDT
2631,2025-09-16 19:00:00+00:00,95.81545064377681,10.789794283308092,TSTUSDT
2754,2026-01-24 04:15:00+00:00,95.79288025889967,5.2357501967997235,SOMIUSDT
1613,2025-10-10 21:15:00+00:00,95.7571324067301,16.55952001951037,COWUSDT
2908,2025-01-14 04:30:00+00:00,95.72953736654803,11.832354249745999,AIXBTUSDT
1956,2025-12-05 16:30:00+00:00,95.63106796116507,7.339097961681371,ACEUSDT
641,2026-01-17 13:00:00+00:00,95.57195571955721,6.068588732221039,STOUSDT
2397,2025-04-08 00:15:00+00:00,95.54396776487322,5.447670090304187,ARDRUSDT
512,2025-10-10 21:15:00+00:00,95.50264550264549,15.43863693272609,JTOUSDT
2741,2025-09-04 17:45:00+00:00,95.38180155464107,9.685880222052477,SOMIUSDT
1453,2025-10-10 21:15:00+00:00,95.29702970297029,16.607609802007772,ACMUSDT
1525,2025-10-10 21:15:00+00:00,95.27503526093086,11.520685273155541,SUPERUSDT
1317,2025-10-06 07:00:00+00:00,95.23129640205596,6.803628167637616,BROCCOLI714USDT
1593,2025-09-19 20:00:00+00:00,95.1644908616188,5.880092605170015,TUTUSDT
2996,2025-07-09 12:15:00+00:00,95.16129032258065,8.782893625436243,RESOLVUSDT
1168,2025-11-16 18:00:00+00:00,95.13933895009718,10.494131541562208,BANANAS31USDT
2889,2025-10-10 22:00:00+00:00,95.00513171399245,8.10150811988277,APEUSDT
1512,2025-11-20 16:00:00+00:00,94.99836280288146,5.367092610795333,2ZUSDT
2938,2025-09-08 02:00:00+00:00,94.97354497354497,6.064022125002743,WLDUSDT
1802,2025-11-24 13:30:00+00:00,94.96344435418361,5.5580825438871955,PLUMEUSDT
1978,2025-11-07 00:15:00+00:00,94.83488569009315,5.119980575318817,FETUSDT
2323,2025-07-09 19:45:00+00:00,94.75982532751091,5.0070573200459325,LUMIAUSDT
1513,2025-11-21 02:45:00+00:00,94.71145986594736,9.085733415231127,2ZUSDT
2429,2026-01-31 00:30:00+00:00,94.61235216819975,12.390288469672617,ARDRUSDT
2149,2025-10-01 05:30:00+00:00,94.55782312925169,5.408074229437841,XVGUSDT
1705,2025-08-09 20:00:00+00:00,94.5525291828794,17.298585282207082,GMXUSDT
1998,2025-06-22 04:30:00+00:00,94.52449567723346,7.4441534973160115,GNSUSDT
2709,2025-03-29 07:45:00+00:00,94.41045606229143,7.234140856637194,FUNUSDT
1169,2025-11-16 18:15:00+00:00,94.13281753707284,6.1328451393906755,BANANAS31USDT
1917,2025-10-10 21:15:00+00:00,93.91965255157437,8.23458543135752,BEAMXUSDT
1229,2025-12-19 15:15:00+00:00,93.72517871326447,6.307968770814117,SOPHUSDT
1078,2025-11-21 07:30:00+00:00,93.64341085271317,25.82918687948661,LAYERUSDT
2367,2025-09-17 05:30:00+00:00,93.61997226074897,5.965485742838858,LAUSDT
1230,2025-12-19 15:45:00+00:00,93.57142857142856,6.501812251730795,SOPHUSDT
3089,2025-11-01 14:45:00+00:00,93.49948612538539,5.99932453460412,ZKUSDT
1577,2025-10-10 21:15:00+00:00,93.3873986275733,14.045800243368376,BLURUSDT
532,2025-07-14 07:15:00+00:00,93.37016574585637,6.55870904446148,THEUSDT
2982,2025-07-24 21:30:00+00:00,93.34198011240812,5.961986160639883,IDEXUSDT
1339,2026-01-03 21:15:00+00:00,93.3189655172414,5.555518769375797,BROCCOLI714USDT
1997,2025-06-22 04:15:00+00:00,93.27129563350036,8.019231377218107,GNSUSDT
1723,2025-10-09 13:00:00+00:00,93.20843091334893,8.696547470673107,PIVXUSDT
894,2025-04-16 07:00:00+00:00,93.19323892188214,22.47942552652984,STRAXUSDT
1963,2025-12-15 14:30:00+00:00,93.18181818181816,6.610489872071745,ACEUSDT
1814,2025-06-09 17:15:00+00:00,93.17838816782373,6.068004782051055,AXLUSDT
762,2025-07-10 21:30:00+00:00,93.16628701594531,5.541288053098163,PORTALUSDT
2265,2025-02-03 02:00:00+00:00,93.15486275838698,5.605821868976551,FORTHUSDT
2905,2025-01-13 13:15:00+00:00,93.11139564660691,7.341032559031633,AIXBTUSDT
100,2025-12-05 07:45:00+00:00,93.07479224376732,7.588918787361379,USTCUSDT
1459,2025-11-06 04:30:00+00:00,92.9310344827586,5.716810594970002,DUSKUSDT
1013,2026-01-11 01:45:00+00:00,92.89940828402365,5.816505495117712,DOLOUSDT
393,2025-10-10 21:15:00+00:00,92.88888888888891,19.465874773692068,RAREUSDT
157,2025-11-06 15:30:00+00:00,92.88888888888889,5.821260195706913,KSMUSDT
1082,2025-10-10 21:15:00+00:00,92.8205128205128,9.256415015275229,KAIAUSDT
2368,2025-09-17 18:00:00+00:00,92.81767955801104,6.59100703231574,LAUSDT
3051,2025-11-20 11:30:00+00:00,92.80205655526994,5.3610168898425306,DYMUSDT
30,2025-12-06 16:00:00+00:00,92.79561472200469,10.123450729533761,MDTUSDT
2327,2025-10-10 21:15:00+00:00,92.78350515463917,14.917849818004381,LUMIAUSDT
2756,2026-01-24 04:45:00+00:00,92.76285844333181,5.118965801875071,SOMIUSDT
2081,2025-10-10 21:15:00+00:00,92.69406392694064,10.578366052122641,HAEDALUSDT
164,2025-10-10 21:15:00+00:00,92.62135922330097,8.706260005620623,WUSDT
1196,2025-10-10 22:00:00+00:00,92.55455712451861,5.452076480740749,BELUSDT
490,2025-07-05 09:00:00+00:00,92.47176913425348,5.004836381556504,VICUSDT
2390,2025-10-09 20:00:00+00:00,92.30769230769229,6.3425174240244075,RDNTUSDT
2518,2025-09-30 16:45:00+00:00,92.21136989732031,8.736946134314719,ALPINEUSDT
1933,2025-12-29 00:15:00+00:00,92.1531100478469,5.643048049222595,ZBTUSDT
2291,2025-02-16 01:30:00+00:00,92.10526315789474,5.147891317960536,ARKUSDT
626,2025-10-05 16:00:00+00:00,92.09401709401708,9.501106580830715,STOUSDT
2172,2025-10-01 07:00:00+00:00,92.04613721014057,10.713190774259296,ZECUSDT
2292,2025-02-16 02:00:00+00:00,92.00420831141504,5.384035582620636,ARKUSDT
1319,2025-10-07 05:15:00+00:00,91.94272880404269,5.439175907325927,BROCCOLI714USDT
579,2025-04-18 08:00:00+00:00,91.93548387096773,26.223522158821172,MAGICUSDT
1804,2025-11-25 22:15:00+00:00,91.92323070771691,7.939829882027996,PLUMEUSDT
625,2025-10-05 15:30:00+00:00,91.88900747065098,5.910950404078608,STOUSDT
627,2025-10-05 16:15:00+00:00,91.88900747065098,8.137659690604824,STOUSDT
1347,2025-10-10 21:15:00+00:00,91.88311688311688,15.436476139595433,LQTYUSDT
2388,2025-10-09 19:15:00+00:00,91.63763066202088,23.771088215833,RDNTUSDT
408,2025-10-11 00:00:00+00:00,91.61982626469086,5.987831683180774,ERAUSDT
804,2025-10-10 21:15:00+00:00,91.56050955414014,13.034720233665135,IDUSDT
148,2025-07-23 12:15:00+00:00,91.44951140065147,6.388489747274888,HYPERUSDT
1436,2025-10-14 06:45:00+00:00,91.39784946236557,5.726051305384382,YGGUSDT
533,2025-07-15 01:00:00+00:00,91.3730255164034,6.21593859676647,THEUSDT
329,2026-01-24 02:15:00+00:00,91.25230202578267,7.337795669136752,ZKCUSDT
2150,2025-10-01 07:15:00+00:00,91.24952235384028,9.729339195120092,XVGUSDT
1931,2025-12-24 04:30:00+00:00,91.24168514412415,9.123022556301182,ZBTUSDT
208,2025-10-10 21:15:00+00:00,91.20000000000002,7.370711603594791,1000CATUSDT
2431,2026-01-31 03:15:00+00:00,91.13200589970502,7.975598050392537,ARDRUSDT
200,2025-05-08 16:30:00+00:00,91.03840682788051,6.632055838787197,1000CATUSDT
1514,2025-11-21 03:15:00+00:00,90.9652076318743,6.4993185792323205,2ZUSDT
896,2025-04-16 10:15:00+00:00,90.92550790067722,11.765842654714506,STRAXUSDT
2023,2025-08-26 16:00:00+00:00,90.9184726522188,5.577157505976078,RLCUSDT
61,2025-07-23 00:00:00+00:00,90.90805514412668,9.012041532917413,SAHARAUSDT
3048,2025-11-20 09:15:00+00:00,90.83969465648856,19.159688275281027,DYMUSDT
1344,2026-01-04 13:30:00+00:00,90.7473309608541,6.812533394860799,BROCCOLI714USDT
2814,2025-03-05 13:15:00+00:00,90.73756432246999,6.223798634985735,REZUSDT
130,2025-10-10 21:15:00+00:00,90.73280261277814,11.855709864872775,FLOKIUSDT
1194,2025-10-10 21:30:00+00:00,90.71837253655434,8.909474033795261,BELUSDT
1864,2025-10-10 21:15:00+00:00,90.71310116086235,6.33905953438429,RVNUSDT
708,2025-08-07 17:30:00+00:00,90.66600232519515,10.5669607535126,A2ZUSDT
1458,2025-11-06 04:15:00+00:00,90.63032367972741,7.427640742160466,DUSKUSDT
1724,2025-10-09 13:15:00+00:00,90.53117782909932,11.762596929342907,PIVXUSDT
624,2025-10-05 15:15:00+00:00,90.46610169491525,7.363370978860526,STOUSDT
2963,2025-10-10 21:15:00+00:00,90.19607843137256,10.931055072226211,ARKMUSDT
2182,2025-11-06 14:30:00+00:00,90.19607843137256,5.452052028818228,ARUSDT
955,2025-11-04 08:30:00+00:00,90.19607843137251,6.940209701475324,XNOUSDT
