symbol,date,tier,category,score,max_gain
GMTUSDT,2025-09-13,B+,TREND,87,0.2188183807439792
GMTUSDT,2025-09-18,B+,NINJA,86,1.1415525114155223
GMTUSDT,2025-09-21,B+,NINJA,51,0.48076923076922906
GMTUSDT,2025-10-02,B+,TREND,88,2.481389578163773
GMTUSDT,2025-10-09,B+,NINJA,53,8.684210526315805
GMTUSDT,2025-11-02,B+,NINJA,69,0.47487138899879877
GMTUSDT,2025-12-09,B+,NINJA,80,3.0269058295964157
GMTUSDT,2025-12-12,B+,NINJA,52,1.536570374923163
GMTUSDT,2025-12-13,B+,NINJA,52,0.5524861878453136
GMTUSDT,2025-12-14,B+,NINJA,41,2.319587628865971
GMXUSDT,2025-02-23,B,NINJA,66,0.5063291139240533
GMXUSDT,2025-02-26,B,NINJA,62,6.2910284463894905
GMXUSDT,2025-02-27,B,NINJA,70,6.2910284463894905
GMXUSDT,2025-03-01,B,NINJA,63,11.346704871060176
GMXUSDT,2025-03-03,B,NINJA,62,4.2138364779874316
GMXUSDT,2025-03-22,B,NINJA,71,4.209799861973762
GMXUSDT,2025-03-23,B,NINJA,79,4.137931034482767
GMXUSDT,2025-03-27,B,NINJA,68,0.28288543140027045
GMXUSDT,2025-04-29,B,NINJA,56,7.641196013289031
GMXUSDT,2025-05-26,B,NINJA,64,9.548724656638342
GMXUSDT,2025-06-10,B,TREND,92,0.9988901220865598
GMXUSDT,2025-07-06,B,NINJA,56,4.820143884892092
GMXUSDT,2025-07-07,B,NINJA,67,5.122655122655129
GMXUSDT,2025-07-28,B,NINJA,80,10.075757575757581
GMXUSDT,2025-07-30,B,NINJA,51,249.3788819875776
GMXUSDT,2025-07-31,B,NINJA,55,257.71065182829886
GMXUSDT,2025-08-30,B,NINJA,59,2.6244952893674345
GMXUSDT,2025-08-31,B,NINJA,65,3.2147742818057434
GMXUSDT,2025-09-02,B,NINJA,58,4.341926729986434
GMXUSDT,2025-09-16,B,NINJA,55,20.734908136482932
GMXUSDT,2025-10-30,B,NINJA,48,7.246376811594191
GMXUSDT,2025-10-31,B,NINJA,53,9.203722854188223
GMXUSDT,2025-11-01,B,NINJA,59,7.4262461851475114
GMXUSDT,2025-12-04,B,NINJA,83,7.594936708860756
GMXUSDT,2025-12-07,B,NINJA,75,6.8571428571428505
GMXUSDT,2025-12-08,B,NINJA,70,6.8571428571428505
GMXUSDT,2025-12-10,B,NINJA,66,1.1235955056179803
GMXUSDT,2025-12-12,B,NINJA,46,3.0732860520094496
GMXUSDT,2025-12-13,B,NINJA,50,2.1077283372365585
GMXUSDT,2025-12-14,B,NINJA,59,4.681872749099636
GOATUSDT,2025-05-09,B-,TREND,93,56.00983707347065
GPSUSDT,2025-05-10,C+,TREND,99,8.203125
GRTUSDT,2025-01-12,B+,NINJA,56,18.402777777777768
GRTUSDT,2025-01-17,B+,TREND,77,1.617709663686684
GRTUSDT,2025-01-26,B+,NINJA,48,5.918141592920367
GRTUSDT,2025-02-20,B+,NINJA,77,6.546762589928057
GRTUSDT,2025-02-21,B+,NINJA,71,6.049290515309935
GRTUSDT,2025-03-22,B+,NINJA,61,13.612565445026181
GRTUSDT,2025-03-23,B+,NINJA,78,12.318840579710134
GRTUSDT,2025-04-01,B+,NINJA,63,0.7795100222717011
GRTUSDT,2025-04-23,B+,TREND,82,17.88079470198676
GRTUSDT,2025-04-25,B+,TREND,86,6.057596822244293
GRTUSDT,2025-04-26,B+,TREND,80,0.8687258687258614
GRTUSDT,2025-05-08,B+,TREND,84,26.275264677574594
GRTUSDT,2025-05-09,B+,TREND,93,16.934046345811062
GRTUSDT,2025-05-10,B+,TREND,90,4.6251993620414655
GRTUSDT,2025-05-22,B+,TREND,87,2.454991816693952
GRTUSDT,2025-05-26,B+,NINJA,63,4.537205081669682
GRTUSDT,2025-05-29,B+,NINJA,61,0.6647673314339908
GRTUSDT,2025-06-10,B+,TREND,85,0.8814887365327984
GRTUSDT,2025-06-19,B+,NINJA,62,5.727923627684972
GRTUSDT,2025-06-24,B+,TREND,84,6.436233611442188
GRTUSDT,2025-06-25,B+,TREND,65,10.383189122373304
GRTUSDT,2025-06-29,B+,TREND,86,3.6446469248291535
GRTUSDT,2025-06-30,B+,NINJA,79,16.309523809523796
GRTUSDT,2025-07-03,B+,TREND,85,16.380297823596777
GRTUSDT,2025-07-06,B+,NINJA,54,26.179245283018872
GRTUSDT,2025-07-07,B+,NINJA,66,28.966346153846168
GRTUSDT,2025-07-10,B+,TREND,91,21.833161688980418
GRTUSDT,2025-07-11,B+,TREND,83,25.4942767950052
GRTUSDT,2025-07-20,B+,TREND,73,4.235090751944681
GRTUSDT,2025-07-31,B+,NINJA,46,8.076514346439945
GRTUSDT,2025-08-10,B+,TREND,73,5.135951661631433
GRTUSDT,2025-08-13,B+,TREND,72,2.268244575936884
GRTUSDT,2025-08-16,B+,NINJA,66,3.586497890295348
GRTUSDT,2025-08-17,B+,NINJA,69,4.579339723109688
GRTUSDT,2025-08-21,B+,NINJA,58,9.720670391061459
GRTUSDT,2025-08-25,B+,NINJA,53,8.912037037037024
GRTUSDT,2025-09-02,B+,NINJA,59,14.702581369248048
GRTUSDT,2025-09-05,B+,NINJA,67,16.591422121896173
GRTUSDT,2025-09-06,B+,NINJA,69,17.787913340935013
GRTUSDT,2025-09-09,B+,TREND,85,4.133064516129048
GRTUSDT,2025-09-10,B+,TREND,79,5.731832139201654
GRTUSDT,2025-09-12,B+,TREND,72,2.4801587301587213
GRTUSDT,2025-09-13,B+,TREND,76,0.09920634920634885
GRTUSDT,2025-10-02,B+,TREND,89,0.6779661016949268
GRTUSDT,2025-10-09,B+,NINJA,52,2.7093596059113434
GRTUSDT,2025-10-30,B+,NINJA,57,26.144756277695723
GRTUSDT,2025-12-07,B+,NINJA,61,7.4673166408154135
GRTUSDT,2025-12-10,B+,NINJA,65,0.10948105977663936
GRTUSDT,2025-12-28,B+,TREND,73,16.05916534601164
GTCUSDT,2025-02-21,B-,NINJA,84,6.304347826086953
GTCUSDT,2025-02-26,B-,NINJA,65,12.761020881670525
GTCUSDT,2025-02-27,B-,NINJA,77,10.45454545454545
GTCUSDT,2025-03-22,B-,NINJA,58,4.324324324324325
GTCUSDT,2025-03-23,B-,NINJA,69,4.607046070460719
GTCUSDT,2025-05-07,B-,NINJA,62,37.54646840148699
GTCUSDT,2025-05-29,B-,NINJA,60,0.7194244604316502
GTCUSDT,2025-06-16,B-,NINJA,60,1.6460905349794164
GTCUSDT,2025-06-19,B-,NINJA,56,5.240174672489073
GTCUSDT,2025-07-06,B-,NINJA,54,33.624454148471614
GTCUSDT,2025-07-07,B-,NINJA,78,32.75862068965516
GTCUSDT,2025-07-30,B-,NINJA,57,6.506849315068508
GTCUSDT,2025-07-31,B-,NINJA,52,14.338235294117641
GTCUSDT,2025-08-11,B-,NINJA,65,86.34812286689422
GTCUSDT,2025-09-02,B-,NINJA,58,14.723926380368102
GTCUSDT,2025-09-04,B-,NINJA,58,21.13564668769716
GTCUSDT,2025-11-15,B-,NINJA,46,3.0120481927710774
GTCUSDT,2025-11-16,B-,NINJA,54,4.907975460122693
GTCUSDT,2025-11-17,B-,NINJA,43,6.875000000000009
GTCUSDT,2025-12-03,B-,NINJA,63,7.586206896551739
GTCUSDT,2025-12-04,B-,NINJA,66,9.859154929577475
GUNUSDT,2025-05-11,B,TREND,99,16.75333116672084
GUNUSDT,2025-10-02,B,TREND,97,5.2828902522154
GUNUSDT,2025-10-03,B,TREND,98,1.9808517662594838
GUNUSDT,2025-12-14,B,TREND,95,38.07753584705258
GUSDT,2025-01-09,B,NINJA,51,6.943563728598612
GUSDT,2025-01-11,B,NINJA,60,0.0
GUSDT,2025-01-15,B,NINJA,72,1.789199739752756
GUSDT,2025-01-16,B,NINJA,73,5.424528301886777
GUSDT,2025-01-22,B,NINJA,55,8.042212518195058
GUSDT,2025-01-25,B,NINJA,57,4.749999999999988
GUSDT,2025-01-28,B,NINJA,36,16.713091922005564
GUSDT,2025-01-31,B,NINJA,62,0.9937430990062612
GUSDT,2025-02-09,B,NINJA,59,11.401172083111355
GUSDT,2025-02-11,B,NINJA,62,10.34300791556728
GUSDT,2025-02-13,B,NINJA,67,5.222734254992312
GUSDT,2025-02-15,B,NINJA,56,6.642449403217432
GUSDT,2025-02-21,B,NINJA,74,22.391991570073767
GUSDT,2025-03-01,B,NINJA,64,3.3696729435084283
GUSDT,2025-03-03,B,NINJA,39,0.4589787722317773
GUSDT,2025-03-06,B,NINJA,51,2.9691211401425166
GUSDT,2025-03-13,B,NINJA,57,22.99723756906078
GUSDT,2025-03-20,B,NINJA,63,15.891472868217061
GUSDT,2025-03-23,B,NINJA,89,8.072289156626521
GUSDT,2025-03-26,B,NINJA,62,7.112718505123561
GUSDT,2025-03-28,B,NINJA,48,0.31766200762386454
GUSDT,2025-04-01,B,NINJA,57,0.0
GUSDT,2025-04-04,B,NINJA,40,0.8403361344537785
GUSDT,2025-04-05,B,NINJA,40,0.14184397163121698
GUSDT,2025-04-10,B,NINJA,54,15.925058548009364
GUSDT,2025-04-15,B,NINJA,54,17.034220532319377
GUSDT,2025-05-07,B,NINJA,71,17.555705604321382
GUSDT,2025-05-14,B,NINJA,56,2.524038461538458
GUSDT,2025-05-16,B,NINJA,33,6.011635423400152
GUSDT,2025-05-20,B,NINJA,62,8.25082508250825
GUSDT,2025-05-23,B,NINJA,74,1.5904572564612307
GUSDT,2025-05-26,B,NINJA,38,5.386740331491713
GUSDT,2025-05-28,B,NINJA,58,1.6926201760324888
GUSDT,2025-06-03,B,NINJA,64,5.040770941438111
GUSDT,2025-06-08,B,NINJA,60,8.333333333333348
GUSDT,2025-06-11,B,NINJA,82,0.0
GUSDT,2025-06-16,B,NINJA,59,1.3104013104013212
GUSDT,2025-06-20,B,NINJA,52,2.9049295774647987
GUSDT,2025-07-07,B,NINJA,50,21.95121951219512
GUSDT,2025-07-08,B,NINJA,47,17.647058823529417
GUSDT,2025-07-11,B,TREND,89,18.34862385321101
GUSDT,2025-07-26,B,NINJA,64,4.6391752577319645
GUSDT,2025-07-31,B,NINJA,51,8.6277732128184
GUSDT,2025-08-04,B,NINJA,65,7.016129032258078
GUSDT,2025-08-11,B,NINJA,43,11.700336700336699
GUSDT,2025-08-16,B,NINJA,58,1.3900245298446468
GUSDT,2025-08-17,B,NINJA,60,1.6542597187758412
GUSDT,2025-08-21,B,NINJA,47,8.084358523725843
GUSDT,2025-08-25,B,NINJA,37,9.723461195361294
GUSDT,2025-08-27,B,NINJA,59,5.128205128205132
GUSDT,2025-08-29,B,NINJA,59,5.203816131830008
GUSDT,2025-08-31,B,NINJA,57,3.98959236773635
GUSDT,2025-09-02,B,NINJA,55,4.969485614646918
GUSDT,2025-09-03,B,NINJA,64,8.40630472854642
GUSDT,2025-09-05,B,NINJA,59,10.89285714285715
GUSDT,2025-09-06,B,NINJA,63,12.093862815884492
GUSDT,2025-09-07,B,NINJA,72,10.793933987511162
GUSDT,2025-09-14,B,NINJA,54,1.2820512820512775
GUSDT,2025-09-17,B,NINJA,64,1.303214596003488
GUSDT,2025-09-18,B,NINJA,77,0.865051903114189
GUSDT,2025-09-21,B,NINJA,40,0.45620437956206406
GUSDT,2025-09-27,B,NINJA,59,6.599999999999984
GUSDT,2025-09-29,B,NINJA,65,6.813627254509025
GUSDT,2025-10-07,B,NINJA,48,1.3026052104208485
GUSDT,2025-10-15,B,NINJA,55,3.363518758085382
GUSDT,2025-10-18,B,NINJA,44,5.614973262032108
GUSDT,2025-10-19,B,NINJA,59,4.91367861885792
GUSDT,2025-10-20,B,NINJA,67,4.0843214756258295
GUSDT,2025-10-24,B,NINJA,46,6.703146374829005
GUSDT,2025-10-27,B,NINJA,59,2.7247956403269713
GUSDT,2025-10-30,B,NINJA,31,5.970149253731338
GUSDT,2025-11-01,B,NINJA,57,2.011494252873569
GUSDT,2025-11-06,B,NINJA,57,10.70866141732283
GUSDT,2025-11-17,B,NINJA,49,4.788213627992621
GUSDT,2025-11-19,B,NINJA,50,3.9106145251396773
GUSDT,2025-11-23,B,NINJA,55,8.187134502923987
GUSDT,2025-12-07,B,NINJA,58,40.98360655737705
GUSDT,2025-12-08,B,NINJA,64,38.989898989898975
GUSDT,2025-12-14,B,NINJA,29,4.536862003780717
GUSDT,2025-12-15,B,NINJA,36,0.4166666666666652
GUSDT,2025-12-19,B,NINJA,50,7.589285714285721
GUSDT,2025-12-20,B,NINJA,64,8.590308370044063
GUSDT,2025-12-24,B,NINJA,46,14.120370370370372
GUSDT,2025-12-25,B,NINJA,42,15.45667447306791
GUSDT,2025-12-29,B,NINJA,70,30.561797752808985
HAEDALUSDT,2025-07-14,B-,TREND,95,50.59113300492611
HBARUSDT,2025-01-11,B+,NINJA,66,37.38234589451348
HBARUSDT,2025-01-12,B+,NINJA,73,44.317405529788246
HBARUSDT,2025-01-15,B+,TREND,80,24.48903637998947
HBARUSDT,2025-01-16,B+,TREND,83,10.642813826561559
HBARUSDT,2025-01-17,B+,TREND,86,2.7501134755560486
HBARUSDT,2025-02-23,B+,NINJA,49,36.25431993561521
HBARUSDT,2025-03-01,B+,TREND,83,13.916485256283417
HBARUSDT,2025-03-02,B+,TREND,86,8.95290732889158
HBARUSDT,2025-03-28,B+,NINJA,48,0.647355716480158
HBARUSDT,2025-04-21,B+,TREND,83,19.6087701672478
HBARUSDT,2025-04-25,B+,TREND,71,3.453110395679704
HBARUSDT,2025-05-07,B+,NINJA,63,30.22819097479088
HBARUSDT,2025-05-10,B+,TREND,93,4.416662864443133
HBARUSDT,2025-05-11,B+,TREND,73,10.635726371766975
HBARUSDT,2025-06-10,B+,TREND,88,1.0325875756398206
HBARUSDT,2025-06-16,B+,NINJA,53,2.4239265002932164
HBARUSDT,2025-06-24,B+,TREND,88,5.695175011364384
HBARUSDT,2025-06-25,B+,TREND,72,8.637031103991433
HBARUSDT,2025-07-03,B+,TREND,82,58.44286522860196
HBARUSDT,2025-07-10,B+,TREND,94,57.451290152711934
HBARUSDT,2025-07-11,B+,TREND,88,54.37038566781971
HBARUSDT,2025-07-14,B+,TREND,81,26.21892017392038
HBARUSDT,2025-07-26,B+,TREND,77,9.02981339815543
HBARUSDT,2025-07-27,B+,TREND,83,0.2639698320191952
HBARUSDT,2025-07-31,B+,NINJA,51,8.33134114272056
HBARUSDT,2025-08-04,B+,NINJA,76,10.125573051624471
HBARUSDT,2025-08-08,B+,TREND,95,5.531573518737831
HBARUSDT,2025-08-11,B+,NINJA,55,12.03714969379892
HBARUSDT,2025-08-14,B+,NINJA,77,4.882168422745914
HBARUSDT,2025-08-16,B+,NINJA,55,3.369005152596105
HBARUSDT,2025-08-17,B+,NINJA,67,3.4510115033716815
HBARUSDT,2025-09-10,B+,TREND,85,8.781591530054644
HBARUSDT,2025-09-11,B+,TREND,84,6.268245892067714
HBARUSDT,2025-09-12,B+,TREND,93,3.7922606924643443
HBARUSDT,2025-09-13,B+,TREND,85,1.6400048353951036
HBARUSDT,2025-09-18,B+,TREND,81,1.6366811517686708
HBARUSDT,2025-10-02,B+,TREND,87,2.716961223951464
HBARUSDT,2025-10-07,B+,NINJA,61,1.9206087275394301
HBARUSDT,2025-10-27,B+,TREND,91,18.918772660858263
HBARUSDT,2025-10-30,B+,NINJA,85,4.212239914534277
HBARUSDT,2025-11-10,B+,TREND,85,1.5209321509589646
HBARUSDT,2025-11-24,B+,TREND,79,1.575651471281403
HBARUSDT,2025-12-03,B+,TREND,84,0.39723306622834187
HBARUSDT,2025-12-08,B+,NINJA,68,6.496692187616149
HBARUSDT,2025-12-10,B+,NINJA,70,0.14843402107762582
HBARUSDT,2025-12-28,B+,TREND,87,16.868721856598533
HEIUSDT,2025-08-09,B,TREND,92,7.476324970925408
HFTUSDT,2025-05-09,C+,TREND,98,18.067754077791733
HIVEUSDT,2025-01-10,B-,NINJA,27,26.543834784369302
HIVEUSDT,2025-01-11,B-,NINJA,55,7.158836689038028
HIVEUSDT,2025-01-12,B-,NINJA,51,7.105618845336936
HIVEUSDT,2025-01-14,B-,NINJA,44,4.100451245830872
HIVEUSDT,2025-01-15,B-,NINJA,57,3.774691961666332
HIVEUSDT,2025-01-16,B-,NINJA,59,7.256923387911862
HIVEUSDT,2025-01-25,B-,NINJA,72,6.8997029929175335
HIVEUSDT,2025-01-27,B-,NINJA,59,2.9184756391702926
HIVEUSDT,2025-01-28,B-,NINJA,45,6.170689226175674
HIVEUSDT,2025-01-30,B-,NINJA,72,0.023866348448686736
HIVEUSDT,2025-02-04,B-,NINJA,54,13.195302843016066
HIVEUSDT,2025-02-13,B-,NINJA,53,16.41695887790884
HIVEUSDT,2025-02-14,B-,NINJA,52,12.995049504950519
HIVEUSDT,2025-02-16,B-,NINJA,86,7.304557802595846
HIVEUSDT,2025-02-18,B-,NINJA,67,3.501483679525208
HIVEUSDT,2025-02-19,B-,NINJA,65,3.840428699017573
HIVEUSDT,2025-02-20,B-,NINJA,74,3.4400948991696323
HIVEUSDT,2025-03-06,B-,NINJA,56,3.6080516521078687
HIVEUSDT,2025-03-13,B-,NINJA,62,6.4189189189189255
HIVEUSDT,2025-03-23,B-,NINJA,45,25.438972162740892
HIVEUSDT,2025-03-25,B-,NINJA,86,-0.03819709702062024
HIVEUSDT,2025-03-28,B-,NINJA,52,6.130903065451521
HIVEUSDT,2025-03-29,B-,NINJA,54,0.0
HIVEUSDT,2025-03-30,B-,NINJA,51,5.697528278173447
HIVEUSDT,2025-04-01,B-,NINJA,62,3.588011819333059
HIVEUSDT,2025-04-05,B-,NINJA,45,15.87006960556845
HIVEUSDT,2025-04-06,B-,NINJA,42,29.37823834196891
HIVEUSDT,2025-04-08,B-,NINJA,54,27.85458269329237
HIVEUSDT,2025-04-15,B-,NINJA,49,12.505582849486396
HIVEUSDT,2025-04-21,B-,NINJA,52,14.699706005879886
HIVEUSDT,2025-04-27,B-,NINJA,72,18.486401261332276
HIVEUSDT,2025-04-29,B-,NINJA,63,17.559640203363315
HIVEUSDT,2025-05-02,B-,NINJA,58,18.39306813706183
HIVEUSDT,2025-05-03,B-,NINJA,82,8.202376389421229
HIVEUSDT,2025-05-06,B-,NINJA,52,19.61864406779661
HIVEUSDT,2025-05-14,B-,NINJA,64,5.333333333333323
HIVEUSDT,2025-05-15,B-,NINJA,54,9.468822170900705
HIVEUSDT,2025-05-17,B-,NINJA,59,8.074534161490687
HIVEUSDT,2025-05-20,B-,NINJA,57,7.490347490347471
HIVEUSDT,2025-05-21,B-,NINJA,55,5.815279361459513
HIVEUSDT,2025-05-23,B-,NINJA,69,4.978607545702052
HIVEUSDT,2025-05-26,B-,NINJA,47,5.347384855581572
HIVEUSDT,2025-05-27,B-,NINJA,57,3.370356185369583
HIVEUSDT,2025-05-29,B-,NINJA,74,0.23557126030626652
HIVEUSDT,2025-06-02,B-,NINJA,62,2.5430680885972112
HIVEUSDT,2025-06-07,B-,NINJA,53,6.3377286261165455
HIVEUSDT,2025-06-08,B-,NINJA,69,5.708245243128962
HIVEUSDT,2025-06-28,B-,NINJA,45,17.047713717693846
HIVEUSDT,2025-07-03,B-,NINJA,85,20.848708487084888
HIVEUSDT,2025-07-07,B-,NINJA,61,24.170616113744092
HIVEUSDT,2025-07-12,B-,NINJA,72,12.963734889537303
HIVEUSDT,2025-07-16,B-,NINJA,54,16.763245033112597
HIVEUSDT,2025-07-23,B-,NINJA,69,6.693227091633469
HIVEUSDT,2025-07-26,B-,NINJA,44,3.051839464882944
HIVEUSDT,2025-07-27,B-,NINJA,59,0.694444444444442
HIVEUSDT,2025-07-28,B-,NINJA,64,1.1265164644713943
HIVEUSDT,2025-07-31,B-,NINJA,57,4.727272727272713
HIVEUSDT,2025-08-04,B-,NINJA,60,6.304248515303779
HIVEUSDT,2025-08-05,B-,NINJA,61,9.76415094339622
HIVEUSDT,2025-08-11,B-,NINJA,50,6.304248515303779
HIVEUSDT,2025-08-16,B-,NINJA,61,1.0994044892350008
HIVEUSDT,2025-08-17,B-,NINJA,56,1.2025901942645634
HIVEUSDT,2025-08-21,B-,NINJA,46,7.202351788339034
HIVEUSDT,2025-08-27,B-,NINJA,54,2.328966521106257
HIVEUSDT,2025-08-30,B-,NINJA,52,4.197530864197518
HIVEUSDT,2025-08-31,B-,NINJA,50,6.3508064516129
HIVEUSDT,2025-09-02,B-,NINJA,47,5.386533665835391
HIVEUSDT,2025-09-06,B-,NINJA,69,7.81954887218046
HIVEUSDT,2025-09-18,B-,NINJA,71,0.8252427184465949
HIVEUSDT,2025-09-19,B-,NINJA,56,1.106639839034207
HIVEUSDT,2025-09-21,B-,NINJA,48,0.20263424518744966
HIVEUSDT,2025-09-27,B-,NINJA,54,8.477412158393772
HIVEUSDT,2025-09-29,B-,NINJA,62,7.875762617859139
HIVEUSDT,2025-10-07,B-,NINJA,47,3.229337712096325
HIVEUSDT,2025-10-09,B-,NINJA,47,1.538461538461533
HIVEUSDT,2025-10-18,B-,NINJA,56,5.426917510853846
HIVEUSDT,2025-10-19,B-,NINJA,65,2.6779422128259345
HIVEUSDT,2025-10-24,B-,NINJA,61,2.6831036983321344
HIVEUSDT,2025-10-25,B-,NINJA,59,3.736263736263723
HIVEUSDT,2025-10-27,B-,NINJA,54,1.777777777777767
HIVEUSDT,2025-11-02,B-,NINJA,60,11.81533646322379
HIVEUSDT,2025-11-06,B-,NINJA,61,27.703306523681846
HIVEUSDT,2025-11-15,B-,NINJA,44,1.6695957820738183
HIVEUSDT,2025-11-16,B-,NINJA,49,5.095541401273884
HIVEUSDT,2025-11-19,B-,NINJA,52,4.80943738656987
HIVEUSDT,2025-11-23,B-,NINJA,54,10.166177908113383
HIVEUSDT,2025-11-24,B-,NINJA,59,5.921052631578938
HIVEUSDT,2025-12-07,B-,NINJA,51,7.433102081268572
HIVEUSDT,2025-12-08,B-,NINJA,57,5.859375
HIVEUSDT,2025-12-10,B-,NINJA,75,4.267701260911738
HIVEUSDT,2025-12-12,B-,NINJA,48,2.952755905511806
HIVEUSDT,2025-12-13,B-,NINJA,61,2.1484375
HIVEUSDT,2025-12-14,B-,NINJA,39,6.1928934010152314
HIVEUSDT,2025-12-20,B-,NINJA,53,35.18930957683742
HIVEUSDT,2025-12-23,B-,NINJA,62,28.874734607218677
HIVEUSDT,2025-12-25,B-,NINJA,39,33.55335533553357
HIVEUSDT,2025-12-28,B-,NINJA,75,12.714429868819366
HMSTRUSDT,2025-05-09,C,TREND,97,2.4337866857551793
HOMEUSDT,2025-11-25,C,TREND,98,1.8195321203119175
HOTUSDT,2025-02-17,C+,NINJA,50,4.978220286247659
HOTUSDT,2025-02-19,C+,NINJA,59,6.7046173308032975
HOTUSDT,2025-02-21,C+,NINJA,71,3.619909502262453
HOTUSDT,2025-02-23,C+,NINJA,62,0.3816793893129722
HOTUSDT,2025-03-22,C+,NINJA,52,11.081081081081056
HOTUSDT,2025-03-23,C+,NINJA,69,10.483870967741925
HOTUSDT,2025-03-26,C+,NINJA,80,2.65638389031706
HOTUSDT,2025-05-29,C+,NINJA,62,0.5529953917050578
HOTUSDT,2025-06-03,C+,NINJA,73,8.67397806580259
HOTUSDT,2025-06-19,C+,NINJA,63,2.328288707799775
HOTUSDT,2025-07-06,C+,NINJA,59,28.16229116945108
HOTUSDT,2025-07-07,C+,NINJA,69,29.241877256317707
HOTUSDT,2025-08-11,C+,NINJA,60,15.025380710659885
HOTUSDT,2025-08-14,C+,NINJA,74,20.78891257995734
HOTUSDT,2025-08-16,C+,NINJA,67,13.29999999999998
HOTUSDT,2025-08-17,C+,NINJA,73,5.39460539460539
HOTUSDT,2025-08-20,C+,NINJA,55,4.291417165668654
HOTUSDT,2025-08-21,C+,NINJA,68,8.967674661105306
HOTUSDT,2025-08-25,C+,NINJA,52,6.911447084233258
HOTUSDT,2025-08-27,C+,NINJA,62,3.556485355648542
HOTUSDT,2025-08-31,C+,NINJA,67,6.417112299465244
HOTUSDT,2025-09-02,C+,NINJA,59,7.601713062098492
HOTUSDT,2025-09-03,C+,NINJA,77,8.677248677248661
HOTUSDT,2025-09-05,C+,NINJA,68,10.311493018259931
HOTUSDT,2025-09-06,C+,NINJA,66,11.267605633802802
HOTUSDT,2025-09-17,C+,NINJA,67,1.6309887869520923
HOTUSDT,2025-09-21,C+,NINJA,52,0.31880977683316214
HOTUSDT,2025-10-30,C+,NINJA,55,28.756058158319874
HOTUSDT,2025-11-02,C+,NINJA,70,25.511811023622034
HOTUSDT,2025-11-27,C+,NINJA,74,1.5957446808510634
HOTUSDT,2025-12-04,C+,NINJA,75,13.142857142857146
HOTUSDT,2025-12-10,C+,NINJA,70,6.072106261859589
HOTUSDT,2025-12-12,C+,NINJA,55,10.039370078740163
HOTUSDT,2025-12-14,C+,NINJA,55,15.257731958762877
HOTUSDT,2025-12-16,C+,NINJA,49,3.092783505154628
HOTUSDT,2025-12-17,C+,NINJA,54,6.8376068376068355
HOTUSDT,2025-12-28,C+,NINJA,75,22.26804123711339
HUSDT,2025-12-22,C+,TREND,84,1.8511395326473723
HYPEUSDT,2025-07-05,C+,NINJA,71,27.54004547428659
HYPEUSDT,2025-07-07,C+,NINJA,75,29.515384216261097
HYPEUSDT,2025-07-11,C+,TREND,97,7.632106590776799
HYPEUSDT,2025-07-28,C+,NINJA,76,3.5389328334324066
HYPEUSDT,2025-08-25,C+,NINJA,76,19.26191362620997
HYPEUSDT,2025-08-27,C+,NINJA,82,4.272959183673475
HYPEUSDT,2025-08-30,C+,NINJA,44,25.627467889075483
HYPEUSDT,2025-08-31,C+,NINJA,54,26.741192411924118
HYPEUSDT,2025-09-01,C+,NINJA,52,32.634605574363505
HYPEUSDT,2025-10-09,C+,NINJA,51,4.774252246104838
HYPEUSDT,2025-11-08,C+,NINJA,69,7.769336156432938
HYPEUSDT,2025-11-15,C+,NINJA,68,8.146861306298137
HYPEUSDT,2025-11-18,C+,NINJA,80,2.967428142705608
HYPEUSDT,2025-11-20,C+,NINJA,59,2.679736821075629
HYPEUSDT,2025-12-12,C+,NINJA,75,4.575346299146488
ICPUSDT,2025-01-12,B,NINJA,65,12.239710626649725
ICPUSDT,2025-01-26,B,NINJA,56,10.76416486885432
ICPUSDT,2025-01-28,B,NINJA,64,14.14696934238242
ICPUSDT,2025-02-21,B,NINJA,75,4.122530775837396
ICPUSDT,2025-02-23,B,NINJA,67,2.958244869072879
ICPUSDT,2025-03-22,B,NINJA,50,10.740354535974973
ICPUSDT,2025-03-23,B,NINJA,76,9.221803222488866
ICPUSDT,2025-04-01,B,NINJA,67,1.5887677812673084
ICPUSDT,2025-04-18,B,NINJA,67,15.417017691659641
ICPUSDT,2025-04-21,B,NINJA,74,14.908785908995604
ICPUSDT,2025-04-29,B,NINJA,53,11.70212765957448
ICPUSDT,2025-05-01,B,NINJA,63,20.525783619817982
ICPUSDT,2025-05-02,B,NINJA,79,22.77188063288602
ICPUSDT,2025-05-03,B,NINJA,55,29.9554801780793
ICPUSDT,2025-05-09,B,TREND,94,12.497706001101117
ICPUSDT,2025-05-11,B,TREND,86,6.368211001214652
ICPUSDT,2025-05-29,B,NINJA,77,8.423654687202875
ICPUSDT,2025-06-02,B,NINJA,69,23.4375
ICPUSDT,2025-06-04,B,NINJA,82,21.561838815156765
ICPUSDT,2025-06-09,B,TREND,91,4.791908472890083
ICPUSDT,2025-06-30,B,NINJA,79,11.097511219910228
ICPUSDT,2025-07-06,B,NINJA,50,19.43353318172423
ICPUSDT,2025-07-07,B,NINJA,64,22.24314710190416
ICPUSDT,2025-07-10,B,TREND,97,13.99002032895953
ICPUSDT,2025-07-31,B,NINJA,56,10.325047801147203
ICPUSDT,2025-08-21,B,NINJA,56,9.597644749754664
ICPUSDT,2025-09-07,B,NINJA,75,6.960845245494096
